Date,Price,Open,High,Low,Vol.,Change %
"Mar 13, 2018","3,099.69","3,113.25","3,113.63","3,099.69",59.78K,-0.44%
"Mar 12, 2018","3,113.25","3,109.51","3,116.02","3,109.51",120.81K,0.12%
"Mar 11, 2018","3,109.51","3,117.21","3,116.01","3,099.51",105.34K,-0.25%
"Mar 08, 2018","3,117.21","3,110.22","3,139.43","3,105.93",123.92K,0.22%
"Mar 07, 2018","3,110.22","3,136.95","3,136.95","3,104.79",68.09K,-0.85%
"Mar 06, 2018","3,136.95","3,122.30","3,145.98","3,119.25",64.33K,0.47%
"Mar 05, 2018","3,122.30","3,155.54","3,165.33","3,121.08",105.89K,-1.05%
"Mar 04, 2018","3,155.54","3,158.45","3,201.82","3,155.54",29.76K,-0.09%
"Mar 01, 2018","3,158.45","3,157.67","3,204.44","3,144.30",43.74K,0.02%
"Feb 28, 2018","3,157.67","3,048.66","3,329.31","3,048.66",186.29K,3.58%
"Feb 27, 2018","3,048.66","3,040.88","3,052.53","3,040.88",47.50K,0.26%
"Feb 26, 2018","3,040.88","3,070.12","3,070.12","3,040.88",47.12K,-0.95%
"Feb 25, 2018","3,070.12","3,047.77","3,070.29","3,044.99",94.91K,0.73%
"Feb 22, 2018","3,047.77","3,095.25","3,095.25","3,047.77",56.16K,-1.53%
"Feb 21, 2018","3,095.25","3,042.91","3,108.73","3,042.91",90.80K,1.72%
"Feb 20, 2018","3,042.91","3,055.62","3,072.93","3,040.80",53.93K,-0.42%
"Feb 19, 2018","3,055.62","3,086.76","3,082.61","3,053.17",30.63K,-1.01%
"Feb 18, 2018","3,086.76","3,092.09","3,099.41","3,082.59",108.27K,-0.17%
"Feb 15, 2018","3,092.09","3,090.64","3,110.11","3,088.17",121.89K,0.05%
"Feb 14, 2018","3,090.64","3,083.71","3,134.11","3,069.64",178.43K,0.22%
"Feb 13, 2018","3,083.71","2,993.66","3,083.71","2,993.35",48.03K,3.01%
"Feb 12, 2018","2,993.66","2,985.00","2,999.09","2,985.00",143.28K,0.29%
"Feb 11, 2018","2,985.00","2,992.28","2,991.83","2,985.00",80.81K,-0.24%
"Feb 08, 2018","2,992.28","2,997.16","3,001.02","2,991.43",70.81K,-0.16%
"Feb 07, 2018","2,997.16","3,034.24","3,030.65","2,997.16",75.57K,-1.22%
"Feb 06, 2018","3,034.24","3,086.07","3,086.07","3,023.92",101.61K,-1.68%
"Feb 05, 2018","3,086.07","3,062.92","3,086.07","3,053.93",154.85K,0.76%
"Feb 04, 2018","3,062.92","3,067.63","3,064.00","3,060.67",59.28K,-0.15%
"Feb 01, 2018","3,067.63","3,005.08","3,074.88","3,005.08",34.05K,2.08%
"Jan 31, 2018","3,005.08","3,065.26","3,008.46","2,989.07",51.31K,-1.96%
"Jan 30, 2018","3,065.26","3,067.78","3,065.26","3,056.77",27.82K,-0.08%
"Jan 29, 2018","3,067.78","3,058.61","3,080.79","2,974.25",151.64K,0.30%
"Jan 28, 2018","3,058.61","3,097.52","3,096.33","3,054.95",148.37K,-1.26%
"Jan 25, 2018","3,097.52","3,060.55","3,098.98","3,059.94",26.78K,1.21%
"Jan 24, 2018","3,060.55","3,019.63","3,069.89","3,019.63",48.23K,1.36%
"Jan 23, 2018","3,019.63","3,068.42","3,068.42","3,011.57",32.73K,-1.59%
"Jan 22, 2018","3,068.42","3,083.84","3,075.89","3,068.42",39.23K,-0.50%
"Jan 21, 2018","3,083.84","3,090.97","3,085.98","3,066.10",78.30K,-0.23%
"Jan 18, 2018","3,090.97","3,084.21","3,111.19","3,084.00",77.02K,0.22%
"Jan 17, 2018","3,084.21","3,071.20","3,084.70","3,070.02",123.94K,0.42%
"Jan 16, 2018","3,071.20","3,072.62","3,072.62","3,069.57",33.74K,-0.05%
"Jan 15, 2018","3,072.62","3,029.66","3,122.74","3,029.14",58.23K,1.42%
"Jan 14, 2018","3,029.66","3,019.75","3,029.66","3,012.13",42.02K,0.33%
"Jan 11, 2018","3,019.75","3,036.68","3,048.32","3,015.06",85.28K,-0.56%
"Jan 10, 2018","3,036.68","3,023.02","3,039.04","3,022.33",27.28K,0.45%
"Jan 09, 2018","3,023.02","3,125.84","3,125.84","3,023.02",60.81K,-3.29%
"Jan 08, 2018","3,125.84","3,172.12","3,173.02","3,079.34",49.30K,-1.46%
"Jan 07, 2018","3,172.12","3,066.80","3,174.09","3,066.80",82.58K,3.43%
"Jan 04, 2018","3,066.80","3,049.66","3,066.80","3,049.22",106.42K,0.56%
"Jan 03, 2018","3,049.66","3,100.16","3,097.04","3,049.66",64.38K,-1.63%
"Jan 02, 2018","3,100.16","3,104.16","3,100.16","3,089.14",53.97K,-0.13%
"Jan 01, 2018","3,104.16","3,140.01","3,140.01","3,103.28",66.92K,-1.14%
"Dec 31, 2017","3,140.01","3,189.29","3,194.41","3,138.78",67.87K,-1.55%
"Dec 28, 2017","3,189.29","3,241.22","3,306.07","3,133.67",210.37K,-1.60%
"Dec 27, 2017","3,241.22","3,259.79","3,259.79","3,230.43",102.77K,-0.57%
"Dec 26, 2017","3,259.79","3,101.56","3,400.79","3,102.15",598.03K,5.10%
"Dec 25, 2017","3,101.56","3,109.37","3,109.37","3,095.57",106.58K,-0.25%
"Dec 24, 2017","3,109.37","3,101.88","3,109.37","3,101.45",57.29K,0.24%
"Dec 21, 2017","3,101.88","3,094.26","3,107.88","3,101.56",89.55K,0.25%
"Dec 20, 2017","3,094.26","3,097.02","3,136.86","3,082.10",76.96K,-0.09%
"Dec 19, 2017","3,097.02","3,062.24","3,099.05","3,062.54",150.79K,1.14%
"Dec 18, 2017","3,062.24","3,071.54","3,086.37","3,046.31",180.56K,-0.30%
"Dec 17, 2017","3,071.54","3,060.53","3,092.89","3,063.74",84.69K,0.36%
"Dec 14, 2017","3,060.53","3,066.56","3,065.97","3,060.29",97.83K,-0.20%
"Dec 13, 2017","3,066.56","3,031.55","3,066.56","3,031.55",65.68K,1.15%
"Dec 12, 2017","3,031.55","2,983.93","3,038.19","2,982.28",218.91K,1.60%
"Dec 11, 2017","2,983.93","2,978.51","3,000.48","2,978.51",87.49K,0.18%
"Dec 10, 2017","2,978.51","2,979.80","3,045.48","2,975.33",251.81K,-0.04%
"Dec 07, 2017","2,979.80","3,129.00","3,129.00","2,973.28",85.58K,-4.77%
"Dec 06, 2017","3,129.00","3,066.43","3,129.94","3,066.43",20.23K,2.04%
"Dec 05, 2017","3,066.43","3,054.46","3,066.43","3,054.46",18.81K,0.39%
"Dec 04, 2017","3,054.46","2,971.25","3,054.46","2,969.03",29.32K,2.80%
"Dec 03, 2017","2,971.25","2,933.92","2,971.25","2,932.21",102.66K,1.27%
"Nov 30, 2017","2,933.92","2,999.35","3,043.74","2,930.67",141.50K,-2.18%
"Nov 29, 2017","2,999.35","2,863.99","3,000.55","2,864.38",48.85K,4.73%
"Nov 28, 2017","2,863.99","2,909.49","2,909.49","2,861.36",87.04K,-1.56%
"Nov 27, 2017","2,909.49","2,904.41","2,911.90","2,903.58",113.97K,0.17%
"Nov 26, 2017","2,904.41","2,903.04","2,905.74","2,901.19",66.71K,0.05%
"Nov 23, 2017","2,903.04","2,908.14","2,905.67","2,899.05",75.86K,-0.18%
"Nov 22, 2017","2,908.14","2,946.62","2,946.62","2,908.14",85.44K,-1.31%
"Nov 21, 2017","2,946.62","2,972.12","3,001.51","2,946.62",44.29K,-0.86%
"Nov 20, 2017","2,972.12","2,981.78","2,981.78","2,971.45",215.67K,-0.32%
"Nov 19, 2017","2,981.78","2,991.35","2,991.35","2,978.38",51.18K,-0.32%
"Nov 16, 2017","2,991.35","3,006.60","3,007.01","2,991.35",86.38K,-0.51%
"Nov 15, 2017","3,006.60","3,006.76","3,010.70","3,006.60",49.12K,-0.01%
"Nov 14, 2017","3,006.76","3,004.63","3,008.22","3,003.86",62.77K,0.07%
"Nov 13, 2017","3,004.63","3,007.95","3,007.95","3,004.63",31.26K,-0.11%
"Nov 12, 2017","3,007.95","2,973.07","3,007.95","2,906.94",120.00K,1.17%
"Nov 09, 2017","2,973.07","2,981.67","2,986.28","2,973.07",130.62K,-0.29%
"Nov 08, 2017","2,981.67","2,989.23","3,035.11","2,979.90",108.30K,-0.25%
"Nov 07, 2017","2,989.23","3,027.03","3,037.00","2,976.32",145.55K,-1.25%
"Nov 06, 2017","3,027.03","3,056.25","3,057.15","3,027.03",90.58K,-0.96%
"Nov 05, 2017","3,056.25","3,121.41","3,134.38","3,051.15",57.61K,-2.09%
"Nov 02, 2017","3,121.41","3,242.82","3,258.20","3,121.11",31.61K,-3.74%
"Nov 01, 2017","3,242.82","3,107.45","3,242.82","3,103.47",120.12K,4.36%
"Oct 31, 2017","3,107.45","3,096.30","3,114.71","3,096.30",77.63K,0.36%
"Oct 30, 2017","3,096.30","3,190.28","3,191.52","3,091.31",22.61K,-2.95%
"Oct 29, 2017","3,190.28","3,191.84","3,207.93","3,174.53",50.39K,-0.05%
"Oct 26, 2017","3,191.84","3,010.05","3,206.12","3,002.99",151.97K,6.04%
"Oct 25, 2017","3,010.05","3,010.22","3,010.22","3,006.88",10.19K,-0.01%
"Oct 24, 2017","3,010.22","3,002.98","3,010.96","3,000.25",28.12K,0.24%
"Oct 23, 2017","3,002.98","3,056.69","3,023.39","3,002.98",32.79K,-1.76%
"Oct 22, 2017","3,056.69","3,017.45","3,056.69","3,017.45",42.44K,1.30%
"Oct 19, 2017","3,017.45","2,950.54","3,017.45","2,947.06",15.67K,2.27%
"Oct 18, 2017","2,950.54","3,011.92","3,020.23","2,950.54",158.88K,-2.04%
"Oct 17, 2017","3,011.92","3,029.65","3,029.65","3,010.30",36.68K,-0.59%
"Oct 16, 2017","3,029.65","2,970.39","3,030.52","3,027.23",14.89K,2.00%
"Oct 15, 2017","2,970.39","3,063.62","3,068.12","2,970.39",67.37K,-3.04%
"Oct 12, 2017","3,063.62","3,132.63","3,139.84","3,038.74",101.80K,-2.20%
"Oct 11, 2017","3,132.63","3,175.77","3,175.77","3,132.63",39.41K,-1.36%
"Oct 10, 2017","3,175.77","3,176.64","3,273.50","3,139.90",42.78K,-0.03%
"Oct 09, 2017","3,176.64","3,185.29","3,187.55","3,097.37",17.77K,-0.27%
"Oct 08, 2017","3,185.29","3,200.41","3,201.01","3,185.29",80.30K,-0.47%
"Oct 05, 2017","3,200.41","3,329.68","3,249.52","3,190.15",71.10K,-3.88%
"Oct 04, 2017","3,329.68","3,335.01","3,334.91","3,325.78",40.50K,-0.16%
"Oct 03, 2017","3,335.01","3,332.45","3,335.45","3,332.45",53.56K,0.08%
"Oct 02, 2017","3,332.45","3,347.08","3,347.08","3,332.45",33.08K,-0.44%
"Oct 01, 2017","3,347.08","3,362.91","3,370.32","3,347.08",76.46K,-0.47%
"Sep 28, 2017","3,362.91","3,378.40","3,379.39","3,341.81",41.61K,-0.46%
"Sep 27, 2017","3,378.40","3,416.63","3,416.63","3,344.30",59.51K,-1.12%
"Sep 26, 2017","3,416.63","3,437.98","3,448.36","3,416.63",27.24K,-0.62%
"Sep 25, 2017","3,437.98","3,439.26","3,439.26","3,437.95",185.78K,-0.04%
"Sep 21, 2017","3,439.26","3,439.26","3,473.59","3,439.26",34.13K,0.00%
"Sep 20, 2017","3,439.26","3,420.54","3,447.70","3,438.30",29.81K,0.55%
"Sep 19, 2017","3,420.54","3,432.36","3,446.86","3,386.21",135.28K,-0.34%
"Sep 18, 2017","3,432.36","3,422.22","3,432.36","3,407.56",60.40K,0.30%
"Sep 17, 2017","3,422.22","3,392.60","3,449.80","3,403.00",64.20K,0.87%
"Sep 14, 2017","3,392.60","3,385.89","3,392.60","3,372.34",44.34K,0.20%
"Sep 13, 2017","3,385.89","3,488.62","3,485.52","3,372.08",94.36K,-2.94%
"Sep 12, 2017","3,488.62","3,502.74","3,648.99","3,486.51",25.54K,-0.40%
"Sep 11, 2017","3,502.74","3,485.09","3,520.34","3,451.77",85.28K,0.51%
"Sep 10, 2017","3,485.09","3,481.33","3,513.70","3,473.65",40.27K,0.11%
"Sep 07, 2017","3,481.33","3,487.26","3,488.19","3,481.33",5.40K,-0.17%
"Sep 06, 2017","3,487.26","3,478.17","3,508.85","3,477.14",44.96K,0.26%
"Aug 29, 2017","3,478.17","3,511.76","3,525.11","3,478.17",56.21K,-0.96%
"Aug 28, 2017","3,511.76","3,540.74","3,561.84","3,509.73",40.14K,-0.82%
"Aug 27, 2017","3,540.74","3,515.65","3,540.95","3,515.65",44.93K,0.71%
"Aug 24, 2017","3,515.65","3,518.40","3,533.91","3,505.09",101.18K,-0.08%
"Aug 23, 2017","3,518.40","3,508.24","3,518.40","3,503.77",26.36K,0.29%
"Aug 22, 2017","3,508.24","3,487.51","3,508.24","3,475.30",37.18K,0.59%
"Aug 21, 2017","3,487.51","3,502.54","3,502.54","3,477.79",60.97K,-0.43%
"Aug 20, 2017","3,502.54","3,429.23","3,502.54","3,430.60",31.53K,2.14%
"Aug 17, 2017","3,429.23","3,399.71","3,438.99","3,397.97",100.10K,0.87%
"Aug 16, 2017","3,399.71","3,377.78","3,429.13","3,375.88",17.85K,0.65%
"Aug 15, 2017","3,377.78","3,394.95","3,402.90","3,373.76",80.87K,-0.51%
"Aug 14, 2017","3,394.95","3,407.62","3,456.78","3,382.28",72.24K,-0.37%
"Aug 13, 2017","3,407.62","3,440.84","3,456.86","3,385.05",113.77K,-0.97%
"Aug 10, 2017","3,440.84","3,650.94","3,647.89","3,440.84",395.11K,-5.75%
"Aug 09, 2017","3,650.94","3,649.98","3,693.18","3,605.72",141.97K,0.03%
"Aug 08, 2017","3,649.98","3,673.83","3,744.92","3,644.35",68.11K,-0.65%
"Aug 07, 2017","3,673.83","3,673.81","3,676.86","3,673.83",4.68K,0.00%
"Aug 06, 2017","3,673.81","3,669.31","3,691.98","3,666.15",19.01K,0.12%
"Aug 03, 2017","3,669.31","3,656.64","3,669.31","3,658.55",42.60K,0.35%
"Aug 02, 2017","3,656.64","3,718.79","3,713.63","3,656.41",20.36K,-1.67%
"Aug 01, 2017","3,718.79","3,760.51","3,758.79","3,716.89",16.14K,-1.11%
"Jul 31, 2017","3,760.51","3,778.39","3,790.19","3,685.10",25.14K,-0.47%
"Jul 30, 2017","3,778.39","3,753.18","3,783.31","3,753.18",19.95K,0.67%
"Jul 27, 2017","3,753.18","3,655.37","3,773.84","3,656.32",41.71K,2.68%
"Jul 26, 2017","3,655.37","3,685.02","3,685.02","3,640.53",25.69K,-0.80%
"Jul 25, 2017","3,685.02","3,664.61","3,689.62","3,664.61",6.32K,0.56%
"Jul 24, 2017","3,664.61","3,606.35","3,664.61","3,607.42",41.21K,1.62%
"Jul 23, 2017","3,606.35","3,645.95","3,687.25","3,606.35",15.66K,-1.09%
"Jul 20, 2017","3,645.95","3,593.42","3,650.88","3,576.61",103.47K,1.46%
"Jul 19, 2017","3,593.42","3,619.10","3,616.99","3,593.42",25.66K,-0.71%
"Jul 18, 2017","3,619.10","3,616.20","3,662.87","3,616.20",10.21K,0.08%
"Jul 17, 2017","3,616.20","3,587.04","3,628.48","3,580.98",66.83K,0.81%
"Jul 16, 2017","3,587.04","3,595.75","3,598.35","3,573.06",36.80K,-0.24%
"Jul 13, 2017","3,595.75","3,642.47","3,647.95","3,557.68",66.51K,-1.28%
"Jul 12, 2017","3,642.47","3,628.61","3,642.47","3,565.62",48.36K,0.38%
"Jul 11, 2017","3,628.61","3,524.33","3,668.53","3,375.51",197.12K,2.96%
"Jul 10, 2017","3,524.33","3,541.11","3,545.39","3,429.09",283.27K,-0.47%
"Jul 09, 2017","3,541.11","3,668.35","3,681.72","3,482.53",174.44K,-3.47%
"Jul 06, 2017","3,668.35","3,606.84","3,678.69","3,598.32",56.98K,1.71%
"Jul 05, 2017","3,606.84","3,669.64","3,673.45","3,594.92",167.45K,-1.71%
"Jul 04, 2017","3,669.64","3,697.85","3,735.63","3,666.26",165.98K,-0.76%
"Jul 03, 2017","3,697.85","3,839.05","3,839.05","3,614.45",70.34K,-3.68%
"Jul 02, 2017","3,839.05","3,815.11","3,874.08","3,753.20",68.40K,0.63%
"Jun 22, 2017","3,815.11","3,768.84","3,852.05","3,773.06",86.28K,1.23%
"Jun 21, 2017","3,768.84","3,888.15","4,046.18","3,740.83",157.38K,-3.07%
"Jun 20, 2017","3,888.15","3,948.91","3,977.42","3,824.04",138.50K,-1.54%
"Jun 19, 2017","3,948.91","3,902.47","3,948.91","3,852.65",60.01K,1.19%
"Jun 18, 2017","3,902.47","3,975.32","3,975.32","3,747.95",8.06K,-1.83%
"Jun 15, 2017","3,975.32","4,049.09","4,036.71","3,967.65",54.76K,-1.82%
"Jun 14, 2017","4,049.09","4,029.10","4,049.09","4,017.96",23.95K,0.50%
"Jun 13, 2017","4,029.10","3,996.15","4,029.31","3,994.83",17.71K,0.82%
"Jun 12, 2017","3,996.15","3,955.35","4,032.57","3,951.54",144.22K,1.03%
"Jun 11, 2017","3,955.35","4,048.07","4,048.07","3,948.58",32.63K,-2.29%
"Jun 08, 2017","4,048.07","4,088.58","4,089.74","4,024.89",35.52K,-0.99%
"Jun 07, 2017","4,088.58","4,099.13","4,133.98","4,088.58",48.81K,-0.26%
"Jun 06, 2017","4,099.13","4,117.11","4,133.44","4,090.71",29.39K,-0.44%
"Jun 05, 2017","4,117.11","4,217.31","4,238.37","4,070.46",145.26K,-2.38%
"Jun 04, 2017","4,217.31","4,044.42","4,332.19","4,101.53",160.57K,4.27%
"Jun 01, 2017","4,044.42","4,069.85","4,135.36","3,968.61",62.19K,-0.62%
"May 31, 2017","4,069.85","4,049.43","4,086.88","4,048.03",63.10K,0.50%
"May 30, 2017","4,049.43","4,122.36","4,118.14","3,944.59",69.16K,-1.77%
"May 29, 2017","4,122.36","4,053.70","4,165.62","4,064.02",75.00K,1.69%
"May 28, 2017","4,053.70","4,094.79","4,094.79","4,053.70",29.28K,-1.00%
"May 25, 2017","4,094.79","4,148.77","4,137.35","4,078.22",88.08K,-1.30%
"May 24, 2017","4,148.77","4,208.76","4,212.99","4,148.77",47.93K,-1.43%
"May 23, 2017","4,208.76","4,236.10","4,226.46","4,142.56",88.44K,-0.65%
"May 22, 2017","4,236.10","4,194.17","4,236.10","4,186.44",36.72K,1.00%
"May 21, 2017","4,194.17","4,283.56","4,294.55","4,153.99",271.37K,-2.09%
"May 18, 2017","4,283.56","4,304.48","4,327.16","4,283.56",133.39K,-0.49%
"May 17, 2017","4,304.48","4,248.55","4,324.74","4,248.55",52.87K,1.32%
"May 16, 2017","4,248.55","4,340.15","4,406.95","4,248.55",225.68K,-2.11%
"May 15, 2017","4,340.15","4,405.90","4,429.78","4,335.28",120.75K,-1.49%
"May 14, 2017","4,405.90","4,384.14","4,405.90","4,350.89",127.02K,0.50%
"May 11, 2017","4,384.14","4,410.24","4,473.56","4,359.07",211.76K,-0.59%
"May 10, 2017","4,410.24","4,370.28","4,454.30","4,370.28",73.12K,0.91%
"May 09, 2017","4,370.28","4,399.05","4,415.63","4,363.51",36.66K,-0.65%
"May 08, 2017","4,399.05","4,339.12","4,401.31","4,345.92",134.25K,1.38%
"May 07, 2017","4,339.12","4,395.23","4,413.54","4,339.12",77.37K,-1.28%
"May 04, 2017","4,395.23","4,474.09","4,491.22","4,392.65",79.80K,-1.76%
"May 03, 2017","4,474.09","4,585.95","4,578.22","4,460.55",97.77K,-2.44%
"May 02, 2017","4,585.95","4,687.42","4,693.13","4,582.30",106.24K,-2.16%
"May 01, 2017","4,687.42","4,702.73","4,720.65","4,684.84",184.75K,-0.33%
"Apr 30, 2017","4,702.73","4,740.49","4,740.49","4,639.44",146.83K,-0.80%
"Apr 27, 2017","4,740.49","4,784.07","4,790.91","4,723.91",358.99K,-0.91%
"Apr 26, 2017","4,784.07","4,770.39","4,788.43","4,759.59",122.07K,0.29%
"Apr 25, 2017","4,770.39","4,965.14","4,971.91","4,757.28",202.47K,-3.92%
"Apr 24, 2017","4,965.14","5,008.85","5,026.62","4,962.61",113.00K,-0.87%
"Apr 23, 2017","5,008.85","4,947.92","5,075.40","4,937.03",164.73K,1.23%
"Apr 20, 2017","4,947.92","4,959.42","5,001.72","4,923.54",192.46K,-0.23%
"Apr 19, 2017","4,959.42","4,885.11","4,961.11","4,866.62",216.03K,1.52%
"Apr 18, 2017","4,885.11","4,892.57","4,911.96","4,872.32",117.16K,-0.15%
"Apr 17, 2017","4,892.57","4,881.87","4,932.75","4,879.24",397.35K,0.22%
"Apr 16, 2017","4,881.87","4,925.81","4,927.50","4,876.49",103.78K,-0.89%
"Apr 13, 2017","4,925.81","4,932.92","4,950.23","4,917.61",197.35K,-0.14%
"Apr 12, 2017","4,932.92","4,925.75","4,981.21","4,917.24",395.12K,0.15%
"Apr 11, 2017","4,925.75","4,967.65","4,995.78","4,917.33",341.30K,-0.84%
"Apr 10, 2017","4,967.65","4,905.78","4,967.86","4,885.90",255.59K,1.26%
"Apr 09, 2017","4,905.78","4,961.21","4,949.20","4,889.78",317.62K,-1.12%
"Apr 06, 2017","4,961.21","5,025.04","5,025.04","4,958.63",350.01K,-1.27%
"Apr 05, 2017","5,025.04","5,009.17","5,026.83","4,985.10",340.61K,0.32%
"Apr 04, 2017","5,009.17","5,032.84","5,032.00","4,989.03",147.46K,-0.47%
"Apr 03, 2017","5,032.84","5,015.70","5,032.84","4,964.04",337.98K,0.34%
"Apr 02, 2017","5,015.70","5,119.28","5,119.28","5,005.76",404.32K,-2.02%
"Mar 30, 2017","5,119.28","5,120.98","5,120.98","5,055.90",471.24K,-0.03%
"Mar 29, 2017","5,120.98","5,104.02","5,127.77","5,065.26",402.86K,0.33%
"Mar 28, 2017","5,104.02","5,122.24","5,134.51","4,975.29",404.96K,-0.36%
"Mar 27, 2017","5,122.24","5,058.82","5,273.25","5,002.46",1.37M,1.25%
"Mar 26, 2017","5,058.82","5,091.60","5,170.96","4,918.16",880.32K,-0.64%
"Mar 23, 2017","5,091.60","5,140.08","5,176.45","5,045.44",501.06K,-0.94%
"Mar 22, 2017","5,140.08","5,232.01","5,241.05","5,121.23",493.30K,-1.76%
"Mar 21, 2017","5,232.01","5,374.82","5,380.57","5,231.25",774.41K,-2.66%
"Mar 20, 2017","5,374.82","5,359.38","5,499.83","5,316.58",982.70K,0.29%
"Mar 19, 2017","5,359.38","5,413.95","5,418.16","5,347.56",625.73K,-1.01%
"Mar 16, 2017","5,413.95","5,393.22","5,475.14","5,387.22",778.20K,0.38%
"Mar 15, 2017","5,393.22","5,387.03","5,469.61","5,377.60",704.56K,0.11%
"Mar 14, 2017","5,387.03","5,358.61","5,408.14","5,238.77",714.12K,0.53%
"Mar 13, 2017","5,358.61","5,506.95","5,617.55","5,343.22",754.60K,-2.69%
"Mar 12, 2017","5,506.95","5,661.49","5,708.90","5,468.83",932.24K,-2.73%
"Mar 09, 2017","5,661.49","5,767.64","5,767.64","5,558.19",1.98M,-1.84%
"Mar 08, 2017","5,767.64","5,764.28","5,791.93","5,684.80",1.26M,0.06%
"Mar 07, 2017","5,764.28","5,841.79","5,851.18","5,752.19",1.63M,-1.33%
"Mar 06, 2017","5,841.79","5,933.79","5,965.07","5,791.18",1.53M,-1.55%
"Mar 05, 2017","5,933.79","5,994.34","6,099.67","5,930.74",2.13M,-1.01%
"Mar 02, 2017","5,994.34","6,036.75","6,082.04","5,943.07",1.99M,-0.70%
"Mar 01, 2017","6,036.75","5,989.94","6,067.65","5,792.41",2.90M,0.78%
"Feb 28, 2017","5,989.94","5,902.82","6,178.74","5,781.48",4.37M,1.48%
"Feb 27, 2017","5,902.82","5,999.81","6,468.79","5,854.40",5.75M,-1.62%
"Feb 26, 2017",,,,,,
"Feb 23, 2017",,,,,,
"Feb 22, 2017",,,,,,
"Feb 21, 2017",,,,,,
"Feb 20, 2017",,,,,,
"Feb 19, 2017",,,,,,
"Feb 16, 2017",,,,,,
"Feb 15, 2017",,,,,,
"Feb 14, 2017",,,,,,
"Feb 13, 2017",,,,,,
"Feb 12, 2017",,,,,,
"Feb 09, 2017",,,,,,
"Feb 08, 2017",,,,,,
"Feb 07, 2017",,,,,,
"Feb 06, 2017",,,,,,
"Feb 05, 2017",,,,,,
"Feb 02, 2017",,,,,,
"Feb 01, 2017",,,,,,
"Jan 31, 2017",,,,,,
"Jan 30, 2017",,,,,,
"Jan 29, 2017",,,,,,
"Jan 26, 2017",,,,,,
"Jan 25, 2017",,,,,,
"Jan 24, 2017",,,,,,
"Jan 23, 2017",,,,,,
"Jan 22, 2017",,,,,,
"Jan 19, 2017",,,,,,
"Jan 18, 2017",,,,,,
"Jan 17, 2017",,,,,,
"Jan 16, 2017",,,,,,
"Jan 15, 2017",,,,,,
"Jan 12, 2017",,,,,,
"Jan 11, 2017",,,,,,
"Jan 10, 2017",,,,,,
"Jan 09, 2017",,,,,,
"Jan 08, 2017",,,,,,
"Jan 05, 2017",,,,,,
"Jan 04, 2017",,,,,,
"Jan 03, 2017",,,,,,
"Jan 02, 2017",,,,,,
"Jan 01, 2017",,,,,,
