"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 18, 2019","8,653.16","8,563.44","8,653.16","8,539.12","159.30M","1.05%"
"Mar 17, 2019","8,563.44","8,582.88","8,606.45","8,553.37","135.47M","-0.23%"
"Mar 14, 2019","8,582.88","8,526.68","8,585.70","8,536.94","185.79M","0.66%"
"Mar 13, 2019","8,526.68","8,446.07","8,526.68","8,456.93","136.06M","0.95%"
"Mar 12, 2019","8,446.07","8,426.29","8,446.07","8,412.16","115.38M","0.23%"
"Mar 11, 2019","8,426.29","8,465.75","8,466.86","8,410.81","113.14M","-0.47%"
"Mar 10, 2019","8,465.75","8,479.16","8,515.25","8,461.33","130.40M","-0.16%"
"Mar 07, 2019","8,479.16","8,534.16","8,524.55","8,437.93","119.02M","-0.64%"
"Mar 06, 2019","8,534.16","8,561.37","8,560.38","8,516.00","99.04M","-0.32%"
"Mar 05, 2019","8,561.37","8,565.42","8,567.16","8,539.40","118.91M","-0.05%"
"Mar 04, 2019","8,565.42","8,534.27","8,565.42","8,517.21","112.20M","0.37%"
"Mar 03, 2019","8,534.27","8,492.70","8,554.72","8,497.18","112.92M","0.49%"
"Feb 28, 2019","8,492.70","8,472.50","8,502.42","8,444.31","111.64M","0.24%"
"Feb 27, 2019","8,472.50","8,456.22","8,472.50","8,389.99","104.28M","0.19%"
"Feb 26, 2019","8,456.22","8,433.09","8,456.95","8,375.44","81.85M","0.27%"
"Feb 25, 2019","8,433.09","8,513.27","8,515.51","8,410.34","112.05M","-0.94%"
"Feb 24, 2019","8,513.27","8,547.48","8,556.25","8,513.27","93.87M","-0.40%"
"Feb 21, 2019","8,547.48","8,567.24","8,573.82","8,512.72","77.32M","-0.23%"
"Feb 20, 2019","8,567.24","8,516.60","8,567.24","8,509.32","75.20M","0.59%"
"Feb 19, 2019","8,516.60","8,569.83","8,570.77","8,506.26","105.88M","-0.62%"
"Feb 18, 2019","8,569.83","8,592.01","8,607.45","8,562.65","123.10M","-0.26%"
"Feb 17, 2019","8,592.01","8,626.28","8,635.98","8,589.03","77.33M","-0.40%"
"Feb 14, 2019","8,626.28","8,617.22","8,630.01","8,579.10","92.49M","0.11%"
"Feb 13, 2019","8,617.22","8,600.32","8,661.31","8,600.90","104.58M","0.20%"
"Feb 12, 2019","8,600.32","8,543.39","8,600.32","8,532.35","119.74M","0.67%"
"Feb 11, 2019","8,543.39","8,573.21","8,586.86","8,531.39","91.53M","-0.35%"
"Feb 10, 2019","8,573.21","8,612.84","8,633.77","8,558.43","91.36M","-0.46%"
"Feb 07, 2019","8,612.84","8,633.33","8,648.79","8,609.26","101.43M","-0.24%"
"Feb 06, 2019","8,633.33","8,623.92","8,677.73","8,616.50","125.90M","0.11%"
"Feb 05, 2019","8,623.92","8,520.64","8,624.77","8,523.98","131.29M","1.21%"
"Feb 04, 2019","8,520.64","8,526.71","8,568.61","8,506.78","108.30M","-0.07%"
"Feb 03, 2019","8,526.71","8,559.95","8,590.66","8,514.63","109.55M","-0.39%"
"Jan 31, 2019","8,559.95","8,583.63","8,623.18","8,559.95","149.82M","-0.28%"
"Jan 30, 2019","8,583.63","8,581.48","8,604.01","8,556.43","152.17M","0.03%"
"Jan 29, 2019","8,581.48","8,623.93","8,635.59","8,539.60","152.13M","-0.49%"
"Jan 28, 2019","8,623.93","8,509.43","8,623.93","8,504.78","199.58M","1.35%"
"Jan 27, 2019","8,509.43","8,434.89","8,528.30","8,408.84","166.69M","0.88%"
"Jan 24, 2019","8,434.89","8,466.10","8,456.43","8,420.28","106.39M","-0.37%"
"Jan 23, 2019","8,466.10","8,399.40","8,466.10","8,406.08","115.25M","0.79%"
"Jan 22, 2019","8,399.40","8,402.04","8,419.71","8,386.43","114.27M","-0.03%"
"Jan 21, 2019","8,402.04","8,383.52","8,402.04","8,267.63","173.72M","0.22%"
"Jan 20, 2019","8,383.52","8,448.02","8,468.62","8,372.51","104.90M","-0.76%"
"Jan 17, 2019","8,448.02","8,406.47","8,448.02","8,380.58","107.18M","0.49%"
"Jan 16, 2019","8,406.47","8,347.25","8,423.62","8,356.88","137.61M","0.71%"
"Jan 15, 2019","8,347.25","8,270.55","8,352.62","8,261.97","117.89M","0.93%"
"Jan 14, 2019","8,270.55","8,291.66","8,306.51","8,262.87","121.52M","-0.25%"
"Jan 13, 2019","8,291.66","8,210.16","8,310.99","8,195.05","118.55M","0.99%"
"Jan 10, 2019","8,210.16","8,146.68","8,230.13","8,153.88","134.56M","0.78%"
"Jan 09, 2019","8,146.68","8,057.04","8,146.68","8,058.03","141.93M","1.11%"
"Jan 08, 2019","8,057.04","8,047.58","8,071.97","8,007.34","139.84M","0.12%"
"Jan 07, 2019","8,047.58","7,932.24","8,050.72","7,936.02","130.10M","1.45%"
"Jan 06, 2019","7,932.24","7,830.47","7,933.90","7,894.05","98.08M","1.30%"
"Jan 03, 2019","7,830.47","7,790.86","7,834.53","7,774.88","72.17M","0.51%"
"Jan 02, 2019","7,790.86","7,798.39","7,795.83","7,765.84","66.31M","-0.10%"
"Jan 01, 2019","7,798.39","7,826.73","7,832.24","7,795.02","62.44M","-0.36%"
"Dec 31, 2018","7,826.73","7,809.77","7,837.92","7,806.62","75.26M","0.22%"
"Dec 30, 2018","7,809.77","7,749.32","7,814.87","7,763.32","64.42M","0.78%"
"Dec 27, 2018","7,749.32","7,710.93","7,813.85","7,749.32","97.41M","0.50%"
"Dec 26, 2018","7,710.93","7,717.75","7,740.49","7,698.44","88.17M","-0.09%"
"Dec 25, 2018","7,717.75","7,764.51","7,724.88","7,677.30","114.09M","-0.60%"
"Dec 24, 2018","7,764.51","7,730.58","7,773.83","7,722.35","110.40M","0.44%"
"Dec 23, 2018","7,730.58","7,753.36","7,732.94","7,589.23","115.70M","-0.29%"
"Dec 20, 2018","7,753.36","7,860.35","7,851.81","7,724.21","133.32M","-1.36%"
"Dec 19, 2018","7,860.35","7,943.39","7,925.45","7,854.50","112.42M","-1.05%"
"Dec 18, 2018","7,943.39","7,968.26","7,975.24","7,934.30","127.23M","-0.31%"
"Dec 17, 2018","7,968.26","7,908.07","7,972.17","7,914.05","136.39M","0.76%"
"Dec 16, 2018","7,908.07","7,914.29","7,920.10","7,872.46","135.27M","-0.08%"
"Dec 13, 2018","7,914.29","7,890.09","7,926.79","7,888.92","105.40M","0.31%"
"Dec 12, 2018","7,890.09","7,838.94","7,890.09","7,840.93","126.48M","0.65%"
"Dec 11, 2018","7,838.94","7,819.67","7,838.94","7,793.00","99.34M","0.25%"
"Dec 10, 2018","7,819.67","7,839.27","7,851.93","7,804.62","98.16M","-0.25%"
"Dec 09, 2018","7,839.27","7,848.98","7,875.41","7,828.39","95.88M","-0.12%"
"Dec 06, 2018","7,848.98","7,883.63","7,872.72","7,828.25","144.84M","-0.44%"
"Dec 05, 2018","7,883.63","7,905.12","7,892.24","7,823.25","118.03M","-0.27%"
"Dec 04, 2018","7,905.12","7,916.79","7,921.51","7,886.23","165.96M","-0.15%"
"Dec 03, 2018","7,916.79","7,845.02","7,931.56","7,867.76","159.25M","0.91%"
"Dec 02, 2018","7,845.02","7,702.99","7,853.69","7,715.79","130.47M","1.84%"
"Nov 29, 2018","7,702.99","7,632.50","7,702.99","7,628.48","155.58M","0.92%"
"Nov 28, 2018","7,632.50","7,573.48","7,640.43","7,575.39","151.37M","0.78%"
"Nov 27, 2018","7,573.48","7,528.90","7,578.63","7,536.49","104.96M","0.59%"
"Nov 26, 2018","7,528.90","7,512.57","7,548.78","7,517.61","96.13M","0.22%"
"Nov 25, 2018","7,512.57","7,607.32","7,579.71","7,501.52","101.84M","-1.25%"
"Nov 22, 2018","7,607.32","7,514.36","7,608.01","7,522.02","124.51M","1.24%"
"Nov 21, 2018","7,514.36","7,504.94","7,514.76","7,464.04","119.59M","0.13%"
"Nov 20, 2018","7,504.94","7,560.13","7,567.39","7,504.94","106.01M","-0.73%"
"Nov 19, 2018","7,560.13","7,496.91","7,570.41","7,473.27","120.75M","0.84%"
"Nov 18, 2018","7,496.91","7,662.17","7,664.41","7,494.94","142.75M","-2.16%"
"Nov 15, 2018","7,662.17","7,659.88","7,684.90","7,628.69","128.50M","0.03%"
"Nov 14, 2018","7,659.88","7,750.95","7,701.45","7,642.66","151.80M","-1.17%"
"Nov 13, 2018","7,750.95","7,774.99","7,786.09","7,731.79","141.69M","-0.31%"
"Nov 12, 2018","7,774.99","7,711.11","7,774.99","7,714.41","125.54M","0.83%"
"Nov 11, 2018","7,711.11","7,743.39","7,735.80","7,657.06","123.69M","-0.42%"
"Nov 08, 2018","7,743.39","7,792.56","7,802.16","7,743.39","123.11M","-0.63%"
"Nov 07, 2018","7,792.56","7,812.34","7,818.65","7,780.77","133.11M","-0.25%"
"Nov 06, 2018","7,812.34","7,802.27","7,836.24","7,798.57","127.05M","0.13%"
"Nov 05, 2018","7,802.27","7,846.93","7,853.48","7,784.75","138.68M","-0.57%"
"Nov 04, 2018","7,846.93","7,879.37","7,887.26","7,839.46","117.11M","-0.41%"
"Nov 01, 2018","7,879.37","7,907.01","7,924.48","7,868.05","166.16M","-0.35%"
"Oct 31, 2018","7,907.01","7,832.98","7,917.99","7,836.74","182.29M","0.95%"
"Oct 30, 2018","7,832.98","7,847.51","7,861.89","7,813.39","148.33M","-0.19%"
"Oct 29, 2018","7,847.51","7,802.65","7,904.97","7,818.25","187.57M","0.57%"
"Oct 28, 2018","7,802.65","7,835.55","7,837.75","7,767.75","129.59M","-0.42%"
"Oct 25, 2018","7,835.55","7,512.52","7,854.25","7,574.03","319.60M","4.30%"
"Oct 24, 2018","7,512.52","7,549.77","7,613.94","7,503.36","127.66M","-0.49%"
"Oct 23, 2018","7,549.77","7,648.64","7,701.11","7,514.84","198.10M","-1.29%"
"Oct 22, 2018","7,648.64","7,660.21","7,648.64","7,403.79","211.14M","-0.15%"
"Oct 21, 2018","7,660.21","7,648.15","7,660.21","7,355.47","188.75M","0.16%"
"Oct 18, 2018","7,648.15","7,657.87","7,673.99","7,620.35","114.55M","-0.13%"
"Oct 17, 2018","7,657.87","7,666.80","7,702.99","7,628.58","156.65M","-0.12%"
"Oct 16, 2018","7,666.80","7,567.57","7,666.80","7,262.65","286.06M","1.31%"
"Oct 15, 2018","7,567.57","7,266.59","7,567.57","7,305.90","225.84M","4.14%"
"Oct 14, 2018","7,266.59","7,530.80","7,471.84","7,001.94","251.11M","-3.51%"
"Oct 11, 2018","7,530.80","7,834.79","7,834.48","7,511.23","171.59M","-3.88%"
"Oct 10, 2018","7,834.79","7,904.74","7,907.87","7,824.89","103.23M","-0.88%"
"Oct 09, 2018","7,904.74","7,939.17","7,948.31","7,896.34","117.70M","-0.43%"
"Oct 08, 2018","7,939.17","7,893.62","7,943.98","7,862.21","117.92M","0.58%"
"Oct 07, 2018","7,893.62","7,997.61","8,005.31","7,869.40","129.96M","-1.30%"
"Oct 04, 2018","7,997.61","8,008.55","8,028.36","7,982.06","104.15M","-0.14%"
"Oct 03, 2018","8,008.55","7,981.19","8,010.47","7,940.43","126.53M","0.34%"
"Oct 02, 2018","7,981.19","8,038.07","8,062.28","7,967.17","133.85M","-0.71%"
"Oct 01, 2018","8,038.07","7,999.54","8,038.59","7,987.74","124.58M","0.48%"
"Sep 30, 2018","7,999.54","7,898.68","8,007.33","7,915.11","118.76M","1.28%"
"Sep 27, 2018","7,898.68","7,893.55","7,930.45","7,882.68","169.08M","0.06%"
"Sep 26, 2018","7,893.55","7,905.27","7,940.64","7,867.90","114.23M","-0.15%"
"Sep 25, 2018","7,905.27","7,768.31","7,908.42","7,782.09","121.41M","1.76%"
"Sep 20, 2018","7,768.31","7,729.65","7,769.33","7,706.61","103.02M","0.50%"
"Sep 19, 2018","7,729.65","7,643.40","7,732.26","7,637.05","118.25M","1.13%"
"Sep 18, 2018","7,643.40","7,609.65","7,667.80","7,581.52","124.37M","0.44%"
"Sep 17, 2018","7,609.65","7,469.81","7,609.68","7,407.27","142.02M","1.87%"
"Sep 16, 2018","7,469.81","7,590.65","7,601.92","7,451.46","116.83M","-1.59%"
"Sep 13, 2018","7,590.65","7,635.38","7,631.27","7,535.43","92.33M","-0.59%"
"Sep 12, 2018","7,635.38","7,693.07","7,726.68","7,600.05","104.24M","-0.75%"
"Sep 11, 2018","7,693.07","7,706.34","7,719.14","7,675.14","79.71M","-0.17%"
"Sep 10, 2018","7,706.34","7,729.07","7,775.54","7,684.18","104.48M","-0.29%"
"Sep 09, 2018","7,729.07","7,687.76","7,737.19","7,616.32","94.70M","0.54%"
"Sep 06, 2018","7,687.76","7,719.10","7,754.94","7,552.47","159.04M","-0.41%"
"Sep 05, 2018","7,719.10","7,968.24","7,976.52","7,601.82","176.14M","-3.13%"
"Sep 04, 2018","7,968.24","7,942.43","8,002.38","7,934.99","109.59M","0.32%"
"Sep 03, 2018","7,942.43","7,915.07","7,955.28","7,914.40","90.25M","0.35%"
"Sep 02, 2018","7,915.07","7,948.25","7,943.70","7,876.70","91.69M","-0.42%"
"Aug 30, 2018","7,948.25","8,018.54","8,015.21","7,921.99","87.81M","-0.88%"
"Aug 29, 2018","8,018.54","8,036.56","8,037.05","7,970.59","94.15M","-0.22%"
"Aug 28, 2018","8,036.56","8,000.13","8,036.56","8,002.76","90.18M","0.46%"
"Aug 27, 2018","8,000.13","7,978.83","8,045.16","7,967.83","76.84M","0.27%"
"Aug 26, 2018","7,978.83","7,903.85","7,988.10","7,903.53","74.68M","1.42%"
"Aug 16, 2018","7,867.16","7,865.68","7,867.16","7,826.34","92.39M","0.02%"
"Aug 15, 2018","7,865.68","7,893.18","7,912.94","7,834.48","90.88M","-0.35%"
"Aug 14, 2018","7,893.18","7,872.79","7,962.93","7,862.88","126.79M","0.26%"
"Aug 13, 2018","7,872.79","8,064.92","8,062.67","7,839.58","141.74M","-2.38%"
"Aug 12, 2018","8,064.92","8,176.18","8,141.40","8,056.79","133.75M","-1.36%"
"Aug 09, 2018","8,176.18","8,210.29","8,205.10","8,165.90","171.67M","-0.42%"
"Aug 08, 2018","8,210.29","8,242.82","8,258.34","8,205.46","155.66M","-0.39%"
"Aug 07, 2018","8,242.82","8,230.13","8,242.82","8,208.82","155.78M","0.15%"
"Aug 06, 2018","8,230.13","8,242.71","8,250.48","8,221.16","145.75M","-0.15%"
"Aug 05, 2018","8,242.71","8,253.54","8,262.86","8,230.90","131.09M","-0.13%"
"Aug 02, 2018","8,253.54","8,288.98","8,288.55","8,232.36","126.61M","-0.43%"
"Aug 01, 2018","8,288.98","8,294.83","8,313.57","8,284.98","125.16M","-0.07%"
"Jul 31, 2018","8,294.83","8,309.37","8,332.61","8,293.73","132.04M","-0.17%"
"Jul 30, 2018","8,309.37","8,307.42","8,334.31","8,284.69","158.52M","0.02%"
"Jul 29, 2018","8,307.42","8,367.70","8,372.34","8,286.42","144.09M","-0.72%"
"Jul 26, 2018","8,367.70","8,399.83","8,404.95","8,346.79","120.84M","-0.38%"
"Jul 25, 2018","8,399.83","8,405.82","8,420.32","8,389.01","105.28M","-0.07%"
"Jul 24, 2018","8,405.82","8,448.48","8,455.75","8,402.60","125.76M","-0.50%"
"Jul 23, 2018","8,448.48","8,466.62","8,502.92","8,444.74","160.80M","-0.21%"
"Jul 22, 2018","8,466.62","8,449.97","8,487.13","8,450.05","104.96M","0.20%"
"Jul 19, 2018","8,449.97","8,452.30","8,457.31","8,426.93","111.74M","-0.03%"
"Jul 18, 2018","8,452.30","8,462.59","8,471.14","8,435.55","107.31M","-0.12%"
"Jul 17, 2018","8,462.59","8,490.75","8,483.22","8,437.67","106.02M","-0.33%"
"Jul 16, 2018","8,490.75","8,405.09","8,490.75","8,400.21","124.48M","1.02%"
"Jul 15, 2018","8,405.09","8,362.41","8,408.91","8,357.58","109.23M","0.51%"
"Jul 12, 2018","8,362.41","8,388.66","8,372.11","8,324.36","106.46M","-0.31%"
"Jul 11, 2018","8,388.66","8,417.91","8,426.15","8,367.86","115.57M","-0.35%"
"Jul 10, 2018","8,417.91","8,326.59","8,425.51","8,324.09","141.12M","1.10%"
"Jul 09, 2018","8,326.59","8,222.53","8,329.63","8,218.82","124.01M","1.27%"
"Jul 08, 2018","8,222.53","8,177.61","8,222.53","8,167.37","105.52M","0.55%"
"Jul 05, 2018","8,177.61","8,247.39","8,249.76","8,174.96","133.40M","-0.85%"
"Jul 04, 2018","8,247.39","8,235.56","8,252.27","8,200.99","107.90M","0.14%"
"Jul 03, 2018","8,235.56","8,274.98","8,286.39","8,220.88","121.27M","-0.48%"
"Jul 02, 2018","8,274.98","8,339.86","8,345.18","8,266.61","162.45M","-0.78%"
"Jul 01, 2018","8,339.86","8,314.19","8,355.91","8,322.18","152.35M","0.31%"
"Jun 28, 2018","8,314.19","8,317.27","8,339.09","8,286.12","154.45M","-0.04%"
"Jun 27, 2018","8,317.27","8,298.89","8,318.70","8,293.74","118.64M","0.22%"
"Jun 26, 2018","8,298.89","8,342.35","8,330.98","8,279.45","124.68M","-0.52%"
"Jun 25, 2018","8,342.35","8,350.96","8,360.44","8,317.27","145.68M","-0.10%"
"Jun 24, 2018","8,350.96","8,206.40","8,362.77","8,224.22","115.69M","1.76%"
"Jun 21, 2018","8,206.40","8,166.30","8,229.93","8,154.36","76.08M","0.49%"
"Jun 20, 2018","8,166.30","8,270.46","8,283.50","8,157.50","80.32M","-1.26%"
"Jun 12, 2018","8,270.46","8,243.97","8,278.48","8,219.27","100.34M","0.32%"
"Jun 11, 2018","8,243.97","8,278.51","8,295.09","8,216.28","111.81M","-0.42%"
"Jun 10, 2018","8,278.51","8,344.39","8,354.87","8,249.19","117.20M","-0.79%"
"Jun 07, 2018","8,344.39","8,383.23","8,396.09","8,297.06","138.53M","-0.46%"
"Jun 06, 2018","8,383.23","8,406.90","8,461.00","8,343.64","155.63M","-0.28%"
"Jun 05, 2018","8,406.90","8,335.39","8,406.90","8,328.69","138.22M","0.86%"
"Jun 04, 2018","8,335.39","8,329.55","8,433.80","8,309.85","175.46M","0.07%"
"Jun 03, 2018","8,329.55","8,161.08","8,329.55","8,161.08","181.64M","2.06%"
"May 31, 2018","8,161.08","8,009.55","8,176.51","8,015.67","196.58M","1.89%"
"May 30, 2018","8,009.55","7,999.59","8,043.62","7,976.65","134.86M","0.12%"
"May 29, 2018","7,999.59","7,962.77","8,016.69","7,959.89","138.99M","0.46%"
"May 28, 2018","7,962.77","7,972.05","7,977.66","7,948.37","138.07M","-0.12%"
"May 27, 2018","7,972.05","8,037.81","8,044.00","7,966.57","101.48M","-0.82%"
"May 24, 2018","8,037.81","8,039.05","8,050.55","8,000.63","142.05M","-0.02%"
"May 23, 2018","8,039.05","8,044.67","8,071.55","8,018.48","137.47M","-0.07%"
"May 22, 2018","8,044.67","7,996.43","8,046.07","7,969.50","129.63M","0.60%"
"May 21, 2018","7,996.43","8,018.06","8,022.50","7,982.07","105.73M","-0.27%"
"May 20, 2018","8,018.06","8,016.85","8,060.14","8,005.42","117.07M","0.02%"
"May 17, 2018","8,016.85","7,958.47","8,025.23","7,942.26","126.45M","0.73%"
"May 16, 2018","7,958.47","8,039.29","8,048.11","7,953.52","173.51M","-1.01%"
"May 15, 2018","8,039.29","8,070.69","8,096.97","8,027.40","184.18M","-0.39%"
"May 14, 2018","8,070.69","8,023.01","8,079.91","8,019.49","237.39M","0.59%"
"May 13, 2018","8,023.01","7,914.27","8,025.07","7,914.27","182.35M","1.37%"
"May 10, 2018","7,914.27","7,878.29","7,931.39","7,811.12","187.04M","0.46%"
"May 09, 2018","7,878.29","8,012.59","8,034.19","7,858.70","187.43M","-1.68%"
"May 08, 2018","8,012.59","8,117.42","8,117.57","7,983.37","191.45M","-1.29%"
"May 07, 2018","8,117.42","8,113.87","8,122.85","8,083.99","158.92M","0.04%"
"May 06, 2018","8,113.87","8,107.47","8,171.02","8,107.47","161.89M","0.08%"
"May 03, 2018","8,107.47","8,098.75","8,113.56","8,065.40","178.69M","0.11%"
"May 02, 2018","8,098.75","8,158.06","8,172.33","8,097.52","199.39M","-0.73%"
"May 01, 2018","8,158.06","8,208.87","8,208.87","8,110.71","197.54M","-0.62%"
"Apr 30, 2018","8,208.87","8,224.94","8,237.48","8,188.12","212.70M","-0.20%"
"Apr 29, 2018","8,224.94","8,248.47","8,279.55","8,222.45","206.88M","-0.29%"
"Apr 26, 2018","8,248.47","8,233.05","8,253.86","8,165.49","205.25M","0.19%"
"Apr 25, 2018","8,233.05","8,315.42","8,315.42","8,231.18","213.19M","-0.99%"
"Apr 24, 2018","8,315.42","8,335.35","8,345.19","8,253.57","295.16M","-0.24%"
"Apr 23, 2018","8,335.35","8,256.60","8,339.33","8,255.99","255.83M","0.95%"
"Apr 22, 2018","8,256.60","8,277.14","8,295.63","8,238.14","208.54M","-0.25%"
"Apr 19, 2018","8,277.14","8,146.13","8,278.04","8,138.41","250.26M","1.61%"
"Apr 18, 2018","8,146.13","8,096.40","8,147.57","8,083.99","242.73M","0.61%"
"Apr 17, 2018","8,096.40","8,050.30","8,104.21","8,039.43","240.34M","0.57%"
"Apr 16, 2018","8,050.30","7,972.51","8,053.48","7,968.18","212.26M","0.98%"
"Apr 15, 2018","7,972.51","7,824.12","7,975.48","7,824.43","189.25M","1.90%"
"Apr 12, 2018","7,824.12","7,802.74","7,858.65","7,789.57","189.27M","0.27%"
"Apr 11, 2018","7,802.74","7,951.42","7,980.47","7,771.15","271.75M","-1.87%"
"Apr 10, 2018","7,951.42","7,975.45","7,990.34","7,942.54","161.69M","-0.30%"
"Apr 09, 2018","7,975.45","7,968.44","8,023.22","7,961.94","215.74M","0.09%"
"Apr 08, 2018","7,968.44","7,953.36","7,985.70","7,945.12","205.67M","0.19%"
"Apr 05, 2018","7,953.36","7,871.67","7,960.37","7,870.78","229.79M","1.04%"
"Apr 04, 2018","7,871.67","7,799.77","7,876.92","7,799.77","249.54M","0.92%"
"Apr 03, 2018","7,799.77","7,783.48","7,799.79","7,747.47","224.09M","0.21%"
"Apr 02, 2018","7,783.48","7,800.88","7,803.29","7,751.52","191.84M","-0.22%"
"Apr 01, 2018","7,800.88","7,870.87","7,888.75","7,798.81","167.72M","-0.89%"
"Mar 29, 2018","7,870.87","7,900.28","7,985.75","7,821.76","191.58M","-0.37%"
"Mar 28, 2018","7,900.28","7,942.54","7,950.70","7,866.79","175.74M","-0.53%"
"Mar 27, 2018","7,942.54","7,857.46","7,946.98","7,852.45","181.17M","1.08%"
"Mar 26, 2018","7,857.46","7,842.63","7,867.48","7,799.31","173.59M","0.19%"
"Mar 25, 2018","7,842.63","7,840.94","7,870.79","7,828.84","187.37M","0.02%"
"Mar 22, 2018","7,840.94","7,761.74","7,847.63","7,757.78","213.22M","1.02%"
"Mar 21, 2018","7,761.74","7,724.79","7,769.87","7,724.36","186.44M","0.48%"
"Mar 20, 2018","7,724.79","7,710.57","7,746.21","7,677.95","164.62M","0.18%"
"Mar 19, 2018","7,710.57","7,728.06","7,732.00","7,699.88","176.24M","-0.23%"
"Mar 18, 2018","7,728.06","7,744.68","7,776.69","7,714.17","162.69M","-0.21%"
"Mar 15, 2018","7,744.68","7,775.42","7,775.42","7,711.99","177.14M","-0.40%"
"Mar 14, 2018","7,775.42","7,778.05","7,789.33","7,761.59","159.67M","-0.03%"
"Mar 13, 2018","7,778.05","7,780.83","7,839.28","7,752.76","179.55M","-0.04%"
"Mar 12, 2018","7,780.83","7,696.07","7,827.24","7,695.78","263.83M","1.10%"
"Mar 11, 2018","7,696.07","7,562.11","7,699.56","7,562.74","184.21M","1.77%"
"Mar 08, 2018","7,562.11","7,453.17","7,565.86","7,452.51","129.97M","1.46%"
"Mar 07, 2018","7,453.17","7,437.61","7,461.97","7,434.58","106.44M","0.21%"
"Mar 06, 2018","7,437.61","7,366.83","7,447.09","7,365.24","133.08M","0.96%"
"Mar 05, 2018","7,366.83","7,368.85","7,391.58","7,336.41","122.66M","-0.03%"
"Mar 04, 2018","7,368.85","7,411.16","7,421.06","7,363.45","132.23M","-0.57%"
"Mar 01, 2018","7,411.16","7,418.80","7,421.24","7,389.23","168.77M","-0.10%"
"Feb 28, 2018","7,418.80","7,465.47","7,465.47","7,401.67","137.03M","-0.63%"
"Feb 27, 2018","7,465.47","7,471.90","7,491.89","7,461.01","114.45M","-0.09%"
"Feb 26, 2018","7,471.90","7,493.63","7,496.87","7,466.84","110.57M","-0.29%"
"Feb 25, 2018","7,493.63","7,525.22","7,553.69","7,487.83","154.22M","-0.42%"
"Feb 22, 2018","7,525.22","7,505.62","7,528.13","7,459.39","144.34M","0.26%"
"Feb 21, 2018","7,505.62","7,506.09","7,529.54","7,496.41","112.28M","-0.01%"
"Feb 20, 2018","7,506.09","7,528.24","7,549.96","7,500.23","120.20M","-0.29%"
"Feb 19, 2018","7,528.24","7,508.44","7,529.74","7,496.01","147.65M","0.26%"
"Feb 18, 2018","7,508.44","7,510.47","7,554.96","7,498.42","163.27M","-0.03%"
"Feb 15, 2018","7,510.47","7,419.71","7,518.13","7,419.62","153.62M","1.22%"
"Feb 14, 2018","7,419.71","7,412.56","7,435.84","7,404.18","116.20M","0.10%"
"Feb 13, 2018","7,412.56","7,425.57","7,452.10","7,395.59","151.00M","-0.18%"
"Feb 12, 2018","7,425.57","7,327.15","7,433.12","7,327.52","147.08M","1.34%"
"Feb 11, 2018","7,327.15","7,403.15","7,414.91","7,310.84","146.34M","-1.03%"
"Feb 08, 2018","7,403.15","7,417.17","7,435.33","7,385.13","168.59M","-0.19%"
